ticker,company_name,source_md,json_path,status,warnings,extracted_at
6874,倍力,Pilot_Reports/軟體服務 - 應用_系統軟體設計開發/6874_倍力.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6874.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6877,鏵友益,Pilot_Reports/半導體 - 生產製程及檢測設備/6877_鏵友益.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6877.json,needs_review,,2026-07-30 23:51:48 CST
6878,歐付寶,Pilot_Reports/金融科技 - 支付/6878_歐付寶.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6878.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6881,潤德,Pilot_Reports/其他 - 其他/6881_潤德.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6881.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6882,甲尚,Pilot_Reports/軟體服務 - 應用_系統軟體設計開發/6882_甲尚.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6882.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6884,海柏特,Pilot_Reports/通信網路 - 無線通訊設備(如行動電話、衛星定位系統、衛星_微波通訊設備、數位機上盒)/6884_海柏特.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6884.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6887,寶綠特-KY,Pilot_Reports/Waste Management/6887_寶綠特-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6887.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6890,來億-KY,Pilot_Reports/Footwear & Accessories/6890_來億-KY.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6890.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6894,衛司特,Pilot_Reports/其他 - 環保潔能服務產業/6894_衛司特.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6894.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6895,宏碩系統,Pilot_Reports/半導體 - 生產製程及檢測設備/6895_宏碩系統.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6895.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6898,程曦資訊,Pilot_Reports/大數據 - 顧問諮詢/6898_程曦資訊.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6898.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6899,創為精密,Pilot_Reports/觸控面板 - 膠材/6899_創為精密.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6899.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6901,鑽石投資,Pilot_Reports/其他 - 其他/6901_鑽石投資.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6901.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
6902,GOGOLOOK,Pilot_Reports/Software - Application/6902_GOGOLOOK.md,/app/projects/My-TW-Coverage/data/enrichment_all_draft/6902.json,needs_review,draft_same_industry_competitors_need_review,2026-07-30 23:51:48 CST
