ticker,company_name,theme_id,theme_tag,role,source_path,matched_text,confidence,status
2495,普安,theme.data_center,資料中心,downstream,relationships.customers[3],資料中心,high,needs_review
2498,宏達電,theme.5g,5G,related,business.summary,5G,high,needs_review
2504,國產,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[1],輝達,medium,needs_review
2610,華航,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
2610,華航,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
2618,長榮航,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
2618,長榮航,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
2618,長榮航,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
2636,台驊控股,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
2636,台驊控股,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
2640,大車隊,theme.apple_supply_chain,Apple 供應鏈,upstream,supply_chain.upstream[2],Apple,medium,needs_review
2640,大車隊,theme.apple_supply_chain,Apple 供應鏈,upstream,relationships.suppliers[1],Apple,medium,needs_review
2643,捷迅,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
2643,捷迅,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
2643,捷迅,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
2646,星宇航空,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
2646,星宇航空,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
2646,星宇航空,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
3002,歐格,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3002,歐格,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3002,歐格,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[1],AI 伺服器,high,needs_review
3002,歐格,theme.data_center,資料中心,downstream,supply_chain.downstream[1],資料中心,high,needs_review
3002,歐格,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
3002,歐格,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
3003,健和興,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3003,健和興,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[1],Tesla,medium,needs_review
3003,健和興,theme.ev,電動車,downstream,supply_chain.downstream[1],電動車,high,needs_review
3003,健和興,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
3005,神基,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3005,神基,theme.ev,電動車,midstream,supply_chain.midstream[3],電動車,high,needs_review
3005,神基,theme.ev,電動車,downstream,relationships.customers[4],電動車,high,needs_review
3008,大立光,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
3008,大立光,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[3],Tesla,medium,needs_review
3008,大立光,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
3008,大立光,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[2],Tesla,medium,needs_review
3010,華立,theme.photoresist,光阻液,related,business.summary,光阻液,high,needs_review
3010,華立,theme.photoresist,光阻液,upstream,supply_chain.upstream[1],光阻液,high,needs_review
3010,華立,theme.photoresist,光阻液,downstream,relationships.customers[0],光阻液,high,needs_review
3010,華立,theme.photoresist,光阻液,upstream,relationships.suppliers[0],光阻液,high,needs_review
3011,今皓,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3011,今皓,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[1],AI 伺服器,high,needs_review
3011,今皓,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[1],AI 伺服器,high,needs_review
3011,今皓,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
3013,晟銘電,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3013,晟銘電,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
3013,晟銘電,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[4],AI 伺服器,high,needs_review
3013,晟銘電,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[4],NVIDIA,medium,needs_review
3013,晟銘電,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
3013,晟銘電,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
3015,全漢,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3015,全漢,theme.gan,氮化鎵,upstream,supply_chain.upstream[1],氮化鎵,high,needs_review
3015,全漢,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
3015,全漢,theme.gan,氮化鎵,upstream,relationships.suppliers[0],氮化鎵,high,needs_review
3016,嘉晶,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
3016,嘉晶,theme.silicon_wafer,矽晶圓,related,business.summary,矽晶圓,high,needs_review
3016,嘉晶,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
3016,嘉晶,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3016,嘉晶,theme.silicon_wafer,矽晶圓,upstream,supply_chain.upstream[1],矽晶圓,high,needs_review
3016,嘉晶,theme.ev,電動車,downstream,supply_chain.downstream[2],電動車,high,needs_review
3016,嘉晶,theme.ev,電動車,downstream,relationships.customers[2],電動車,high,needs_review
3016,嘉晶,theme.silicon_wafer,矽晶圓,upstream,relationships.suppliers[0],矽晶圓,high,needs_review
3017,奇鋐,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3017,奇鋐,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[1],AI 伺服器,high,needs_review
3017,奇鋐,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[3],NVIDIA,medium,needs_review
3017,奇鋐,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
3017,奇鋐,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[2],NVIDIA,medium,needs_review
3019,亞光,theme.silicon_photonics,矽光子,related,business.summary,矽光子,high,needs_review
3019,亞光,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[2],Tesla,medium,needs_review
3019,亞光,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
3019,亞光,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[3],Apple,medium,needs_review
3021,鴻名,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3023,信邦,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3023,信邦,theme.ev,電動車,midstream,supply_chain.midstream[2],電動車,high,needs_review
3023,信邦,theme.ev,電動車,downstream,supply_chain.downstream[4],電動車,high,needs_review
3023,信邦,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[5],Tesla,medium,needs_review
3023,信邦,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[3],Tesla,medium,needs_review
3023,信邦,theme.ev,電動車,downstream,relationships.customers[3],電動車,high,needs_review
3026,禾伸堂,theme.sic,碳化矽,related,business.summary,碳化矽,high,needs_review
3026,禾伸堂,theme.sic,碳化矽,upstream,supply_chain.upstream[3],碳化矽,high,needs_review
3026,禾伸堂,theme.sic,碳化矽,midstream,supply_chain.midstream[2],碳化矽,high,needs_review
3027,盛達,theme.5g,5G,related,business.summary,5G,high,needs_review
3027,盛達,theme.5g,5G,midstream,supply_chain.midstream[1],5G,high,needs_review
3029,零壹,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,supply_chain.upstream[1],NVIDIA,medium,needs_review
3029,零壹,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,relationships.suppliers[0],NVIDIA,medium,needs_review
3030,德律,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3030,德律,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
3030,德律,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[2],Tesla,medium,needs_review
3030,德律,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
3030,德律,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[1],Tesla,medium,needs_review
3032,偉訓,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3032,偉訓,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[4],AI 伺服器,high,needs_review
3032,偉訓,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[4],AI 伺服器,high,needs_review
3032,偉訓,theme.ai_server,AI 伺服器,downstream,relationships.customers[3],AI 伺服器,high,needs_review
3034,聯詠,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
3034,聯詠,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
3036,文曄,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
3036,文曄,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
3037,欣興,theme.abf_substrate,ABF 載板,related,business.summary,ABF 載板,high,needs_review
3037,欣興,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3037,欣興,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
3037,欣興,theme.abf_substrate,ABF 載板,midstream,supply_chain.midstream[1],ABF 載板,high,needs_review
3037,欣興,theme.abf_substrate,ABF 載板,downstream,supply_chain.downstream[1],ABF 載板,high,needs_review
3037,欣興,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[1],NVIDIA,medium,needs_review
3037,欣興,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
3037,欣興,theme.cowos,CoWoS,downstream,supply_chain.downstream[3],CoWoS,high,needs_review
3037,欣興,theme.abf_substrate,ABF 載板,downstream,relationships.customers[0],ABF 載板,high,needs_review
3037,欣興,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
3037,欣興,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
3037,欣興,theme.cowos,CoWoS,downstream,relationships.customers[2],CoWoS,high,needs_review
3038,全台,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3038,全台,theme.ev,電動車,downstream,supply_chain.downstream[4],電動車,high,needs_review
3038,全台,theme.ev,電動車,downstream,relationships.customers[3],電動車,high,needs_review
3042,晶技,theme.5g,5G,related,business.summary,5G,high,needs_review
3042,晶技,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3042,晶技,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3042,晶技,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
3042,晶技,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[2],Tesla,medium,needs_review
3042,晶技,theme.5g,5G,downstream,supply_chain.downstream[3],5G,high,needs_review
3042,晶技,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
3042,晶技,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[0],Tesla,medium,needs_review
3042,晶技,theme.5g,5G,downstream,relationships.customers[2],5G,high,needs_review
3043,科風,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3043,科風,theme.data_center,資料中心,downstream,supply_chain.downstream[1],資料中心,high,needs_review
3043,科風,theme.data_center,資料中心,downstream,relationships.customers[0],資料中心,high,needs_review
3044,健鼎,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3044,健鼎,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[1],AI 伺服器,high,needs_review
3044,健鼎,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[3],Tesla,medium,needs_review
3044,健鼎,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[4],Apple,medium,needs_review
3044,健鼎,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
3044,健鼎,theme.ai_server,AI 伺服器,downstream,relationships.customers[3],AI 伺服器,high,needs_review
3045,台灣大,theme.5g,5G,related,business.summary,5G,high,needs_review
3045,台灣大,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,supply_chain.upstream[2],NVIDIA,medium,needs_review
3045,台灣大,theme.apple_supply_chain,Apple 供應鏈,upstream,supply_chain.upstream[3],Apple,medium,needs_review
3045,台灣大,theme.5g,5G,midstream,supply_chain.midstream[1],5G,high,needs_review
3045,台灣大,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
3045,台灣大,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
3045,台灣大,theme.apple_supply_chain,Apple 供應鏈,upstream,relationships.suppliers[1],Apple,medium,needs_review
3046,建碁,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3046,建碁,theme.ev,電動車,downstream,supply_chain.downstream[1],電動車,high,needs_review
3047,訊舟,theme.5g,5G,related,business.summary,5G,high,needs_review
3047,訊舟,theme.5g,5G,midstream,supply_chain.midstream[2],5G,high,needs_review
3047,訊舟,theme.5g,5G,downstream,supply_chain.downstream[1],5G,high,needs_review
3047,訊舟,theme.5g,5G,downstream,relationships.customers[0],5G,high,needs_review
3048,益登,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,supply_chain.upstream[1],NVIDIA,medium,needs_review
3048,益登,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
3048,益登,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
3048,益登,theme.nvidia_supply_chain,NVIDIA 供應鏈,upstream,relationships.suppliers[0],NVIDIA,medium,needs_review
3049,精金,theme.photoresist,光阻液,upstream,supply_chain.upstream[3],光阻液,high,needs_review
3049,精金,theme.photoresist,光阻液,upstream,relationships.suppliers[2],光阻液,high,needs_review
3057,喬鼎,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3057,喬鼎,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3057,喬鼎,theme.data_center,資料中心,midstream,supply_chain.midstream[3],資料中心,high,needs_review
3057,喬鼎,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[3],Apple,medium,needs_review
3057,喬鼎,theme.data_center,資料中心,downstream,supply_chain.downstream[4],資料中心,high,needs_review
3057,喬鼎,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
3057,喬鼎,theme.data_center,資料中心,downstream,relationships.customers[3],資料中心,high,needs_review
3058,立德,theme.5g,5G,related,business.summary,5G,high,needs_review
3058,立德,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3058,立德,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3058,立德,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
3058,立德,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
3058,立德,theme.ev,電動車,downstream,supply_chain.downstream[3],電動車,high,needs_review
3058,立德,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
3058,立德,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
3060,銘異,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3062,建漢,theme.5g,5G,related,business.summary,5G,high,needs_review
3062,建漢,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
3062,建漢,theme.5g,5G,midstream,supply_chain.midstream[1],5G,high,needs_review
3062,建漢,theme.leo_satellite,低軌衛星,midstream,supply_chain.midstream[2],低軌衛星,high,needs_review
3062,建漢,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[1],低軌衛星,high,needs_review
3062,建漢,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
3062,建漢,theme.leo_satellite,低軌衛星,downstream,relationships.customers[0],低軌衛星,high,needs_review
3062,建漢,theme.5g,5G,downstream,relationships.customers[1],5G,high,needs_review
3071,協禧,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3071,協禧,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[1],AI 伺服器,high,needs_review
3071,協禧,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[2],Tesla,medium,needs_review
3071,協禧,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
3071,協禧,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[1],Tesla,medium,needs_review
3081,聯亞,theme.cpo,CPO,related,business.summary,CPO,high,needs_review
3081,聯亞,theme.silicon_photonics,矽光子,related,business.summary,矽光子,high,needs_review
3081,聯亞,theme.inp,磷化銦,related,business.summary,磷化銦,high,needs_review
3081,聯亞,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3081,聯亞,theme.vcsel,VCSEL,downstream,supply_chain.downstream[1],VCSEL,high,needs_review
3081,聯亞,theme.cpo,CPO,downstream,supply_chain.downstream[2],CPO,high,needs_review
3081,聯亞,theme.silicon_photonics,矽光子,downstream,supply_chain.downstream[2],矽光子,high,needs_review
3081,聯亞,theme.data_center,資料中心,downstream,supply_chain.downstream[2],資料中心,high,needs_review
3081,聯亞,theme.cpo,CPO,downstream,relationships.customers[1],CPO,high,needs_review
3081,聯亞,theme.silicon_photonics,矽光子,downstream,relationships.customers[1],矽光子,high,needs_review
3081,聯亞,theme.data_center,資料中心,downstream,relationships.customers[1],資料中心,high,needs_review
3090,日電貿,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3090,日電貿,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[3],AI 伺服器,high,needs_review
3090,日電貿,theme.ai_server,AI 伺服器,downstream,relationships.customers[2],AI 伺服器,high,needs_review
3092,鴻碩,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3092,鴻碩,theme.tesla_supply_chain,Tesla 供應鏈,downstream,supply_chain.downstream[2],Tesla,medium,needs_review
3092,鴻碩,theme.tesla_supply_chain,Tesla 供應鏈,downstream,relationships.customers[1],Tesla,medium,needs_review
3093,港建,theme.abf_substrate,ABF 載板,related,business.summary,ABF 載板,high,needs_review
3093,港建,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3095,及成,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3095,及成,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[3],Apple,medium,needs_review
3095,及成,theme.ev,電動車,downstream,relationships.customers[0],電動車,high,needs_review
3095,及成,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[2],Apple,medium,needs_review
3105,穩懋,theme.5g,5G,related,business.summary,5G,high,needs_review
3105,穩懋,theme.vcsel,VCSEL,related,business.summary,VCSEL,high,needs_review
3105,穩懋,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
3105,穩懋,theme.gan,氮化鎵,related,business.summary,氮化鎵,high,needs_review
3105,穩懋,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3105,穩懋,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
3105,穩懋,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
3114,好德,theme.abf_substrate,ABF 載板,related,business.summary,ABF 載板,high,needs_review
3114,好德,theme.abf_substrate,ABF 載板,upstream,supply_chain.upstream[1],ABF 載板,high,needs_review
3114,好德,theme.abf_substrate,ABF 載板,downstream,supply_chain.downstream[1],ABF 載板,high,needs_review
3114,好德,theme.abf_substrate,ABF 載板,downstream,relationships.customers[0],ABF 載板,high,needs_review
3115,富榮綱,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3131,弘塑,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
3131,弘塑,theme.cowos,CoWoS,downstream,supply_chain.downstream[1],CoWoS,high,needs_review
3131,弘塑,theme.cowos,CoWoS,downstream,relationships.customers[0],CoWoS,high,needs_review
3135,凌航,theme.data_center,資料中心,downstream,supply_chain.downstream[3],資料中心,high,needs_review
3138,耀登,theme.5g,5G,related,business.summary,5G,high,needs_review
3138,耀登,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
3138,耀登,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[3],低軌衛星,high,needs_review
3138,耀登,theme.leo_satellite,低軌衛星,downstream,relationships.customers[2],低軌衛星,high,needs_review
3147,大綜,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3149,正達,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3149,正達,theme.ev,電動車,downstream,supply_chain.downstream[2],電動車,high,needs_review
3149,正達,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[4],Apple,medium,needs_review
3149,正達,theme.ev,電動車,downstream,relationships.customers[1],電動車,high,needs_review
3149,正達,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[3],Apple,medium,needs_review
3152,璟德,theme.5g,5G,related,business.summary,5G,high,needs_review
3152,璟德,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
3152,璟德,theme.leo_satellite,低軌衛星,downstream,supply_chain.downstream[3],低軌衛星,high,needs_review
3152,璟德,theme.leo_satellite,低軌衛星,downstream,relationships.customers[3],低軌衛星,high,needs_review
3162,精確,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3162,精確,theme.ev,電動車,midstream,supply_chain.midstream[0],電動車,high,needs_review
3163,波若威,theme.cpo,CPO,related,business.summary,CPO,high,needs_review
3163,波若威,theme.silicon_photonics,矽光子,related,business.summary,矽光子,high,needs_review
3163,波若威,theme.cpo,CPO,midstream,supply_chain.midstream[1],CPO,high,needs_review
3163,波若威,theme.data_center,資料中心,downstream,supply_chain.downstream[0],資料中心,high,needs_review
3163,波若威,theme.cpo,CPO,downstream,supply_chain.downstream[1],CPO,high,needs_review
3163,波若威,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[1],NVIDIA,medium,needs_review
3163,波若威,theme.silicon_photonics,矽光子,downstream,supply_chain.downstream[1],矽光子,high,needs_review
3163,波若威,theme.data_center,資料中心,downstream,supply_chain.downstream[1],資料中心,high,needs_review
3163,波若威,theme.cpo,CPO,downstream,relationships.customers[0],CPO,high,needs_review
3163,波若威,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
3163,波若威,theme.silicon_photonics,矽光子,downstream,relationships.customers[0],矽光子,high,needs_review
3167,大量,theme.cowos,CoWoS,related,business.summary,CoWoS,high,needs_review
3167,大量,theme.cowos,CoWoS,downstream,supply_chain.downstream[1],CoWoS,high,needs_review
3167,大量,theme.cowos,CoWoS,downstream,relationships.customers[0],CoWoS,high,needs_review
3168,眾福科,theme.ev,電動車,downstream,relationships.customers[1],電動車,high,needs_review
3178,公準,theme.euv,EUV,related,business.summary,EUV,high,needs_review
3178,公準,theme.leo_satellite,低軌衛星,related,business.summary,低軌衛星,high,needs_review
3178,公準,theme.euv,EUV,downstream,relationships.customers[0],EUV,high,needs_review
3178,公準,theme.leo_satellite,低軌衛星,downstream,relationships.customers[2],低軌衛星,high,needs_review
3189,景碩,theme.abf_substrate,ABF 載板,related,business.summary,ABF 載板,high,needs_review
3189,景碩,theme.abf_substrate,ABF 載板,midstream,supply_chain.midstream[2],ABF 載板,high,needs_review
3189,景碩,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,supply_chain.downstream[1],NVIDIA,medium,needs_review
3189,景碩,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[2],Apple,medium,needs_review
3189,景碩,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[0],NVIDIA,medium,needs_review
3189,景碩,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[1],Apple,medium,needs_review
3191,雲嘉南,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3207,耀勝,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3207,耀勝,theme.ev,電動車,related,business.summary,電動車,high,needs_review
3207,耀勝,theme.ev,電動車,midstream,supply_chain.midstream[2],電動車,high,needs_review
3207,耀勝,theme.ai_server,AI 伺服器,midstream,supply_chain.midstream[3],AI 伺服器,high,needs_review
3207,耀勝,theme.ev,電動車,downstream,supply_chain.downstream[2],電動車,high,needs_review
3207,耀勝,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[3],AI 伺服器,high,needs_review
3207,耀勝,theme.ev,電動車,downstream,relationships.customers[1],電動車,high,needs_review
3207,耀勝,theme.ai_server,AI 伺服器,downstream,relationships.customers[2],AI 伺服器,high,needs_review
3209,全科,theme.data_center,資料中心,related,business.summary,資料中心,high,needs_review
3209,全科,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
3209,全科,theme.nvidia_supply_chain,NVIDIA 供應鏈,downstream,relationships.customers[1],輝達供應鏈,high,needs_review
3209,全科,theme.5g,5G,upstream,relationships.suppliers[0],5G,high,needs_review
3209,全科,theme.data_center,資料中心,upstream,relationships.suppliers[0],資料中心,high,needs_review
3209,全科,theme.5g,5G,related,relationships.substitutes[0],5G,high,needs_review
3209,全科,theme.data_center,資料中心,related,relationships.substitutes[0],資料中心,high,needs_review
3211,順達,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3211,順達,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[1],Apple,medium,needs_review
3211,順達,theme.ai_server,AI 伺服器,downstream,supply_chain.downstream[2],AI 伺服器,high,needs_review
3211,順達,theme.data_center,資料中心,downstream,supply_chain.downstream[2],資料中心,high,needs_review
3211,順達,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[0],Apple,medium,needs_review
3211,順達,theme.ai_server,AI 伺服器,downstream,relationships.customers[1],AI 伺服器,high,needs_review
3211,順達,theme.data_center,資料中心,downstream,relationships.customers[1],資料中心,high,needs_review
3217,優群,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3217,優群,theme.apple_supply_chain,Apple 供應鏈,downstream,supply_chain.downstream[3],Apple,medium,needs_review
3217,優群,theme.apple_supply_chain,Apple 供應鏈,downstream,relationships.customers[2],Apple,medium,needs_review
3219,倚強科,theme.5g,5G,related,business.summary,5G,high,needs_review
3219,倚強科,theme.ai_server,AI 伺服器,related,business.summary,AI 伺服器,high,needs_review
3219,倚強科,theme.5g,5G,midstream,supply_chain.midstream[0],5G,high,needs_review
3219,倚強科,theme.5g,5G,downstream,supply_chain.downstream[2],5G,high,needs_review
3219,倚強科,theme.ai_server,AI 伺服器,downstream,relationships.customers[0],AI 伺服器,high,needs_review
