ticker,company_name,source_md,rendered_md,source_wikilinks,rendered_wikilinks,missing_wikilinks,missing_source_sections,financial_preserved,competitor_count
2608,嘉里大榮,Pilot_Reports/Trucking/2608_嘉里大榮.md,output/enrichment_all_rendered/2608_嘉里大榮.md,8,9,,,true,1
2609,陽明,Pilot_Reports/Marine Shipping/2609_陽明.md,output/enrichment_all_rendered/2609_陽明.md,7,12,,,true,1
2610,華航,Pilot_Reports/Airlines/2610_華航.md,output/enrichment_all_rendered/2610_華航.md,30,32,,,true,1
2611,志信,Pilot_Reports/Marine Shipping/2611_志信.md,output/enrichment_all_rendered/2611_志信.md,8,13,,,true,1
2612,中航,Pilot_Reports/Integrated Freight & Logistics/2612_中航.md,output/enrichment_all_rendered/2612_中航.md,7,12,,,true,1
2613,中櫃,Pilot_Reports/Marine Shipping/2613_中櫃.md,output/enrichment_all_rendered/2613_中櫃.md,7,12,,,true,1
2614,東森,Pilot_Reports/Conglomerates/2614_東森.md,output/enrichment_all_rendered/2614_東森.md,10,15,,,true,1
2615,萬海,Pilot_Reports/Marine Shipping/2615_萬海.md,output/enrichment_all_rendered/2615_萬海.md,9,14,,,true,1
2616,山隆,Pilot_Reports/Specialty Retail/2616_山隆.md,output/enrichment_all_rendered/2616_山隆.md,5,10,,,true,1
2617,台航,Pilot_Reports/Marine Shipping/2617_台航.md,output/enrichment_all_rendered/2617_台航.md,6,11,,,true,1
2618,長榮航,Pilot_Reports/Airlines/2618_長榮航.md,output/enrichment_all_rendered/2618_長榮航.md,26,29,,,true,1
2630,亞航,Pilot_Reports/Aerospace & Defense/2630_亞航.md,output/enrichment_all_rendered/2630_亞航.md,19,24,,,true,1
2633,台灣高鐵,Pilot_Reports/Railroads/2633_台灣高鐵.md,output/enrichment_all_rendered/2633_台灣高鐵.md,11,12,,,true,1
2634,漢翔,Pilot_Reports/Aerospace & Defense/2634_漢翔.md,output/enrichment_all_rendered/2634_漢翔.md,21,26,,,true,1
2636,台驊控股,Pilot_Reports/Integrated Freight & Logistics/2636_台驊控股.md,output/enrichment_all_rendered/2636_台驊控股.md,13,18,,,true,1
2637,慧洋-KY,Pilot_Reports/Marine Shipping/2637_慧洋-KY.md,output/enrichment_all_rendered/2637_慧洋-KY.md,10,15,,,true,1
2640,大車隊,Pilot_Reports/Railroads/2640_大車隊.md,output/enrichment_all_rendered/2640_大車隊.md,10,10,,,true,2
2641,正德,Pilot_Reports/Marine Shipping/2641_正德.md,output/enrichment_all_rendered/2641_正德.md,5,10,,,true,1
2642,宅配通,Pilot_Reports/Integrated Freight & Logistics/2642_宅配通.md,output/enrichment_all_rendered/2642_宅配通.md,11,16,,,true,1
2643,捷迅,Pilot_Reports/Integrated Freight & Logistics/2643_捷迅.md,output/enrichment_all_rendered/2643_捷迅.md,5,10,,,true,1
2644,中信造船,Pilot_Reports/Aerospace & Defense/2644_中信造船.md,output/enrichment_all_rendered/2644_中信造船.md,11,16,,,true,1
2645,長榮航太,Pilot_Reports/Aerospace & Defense/2645_長榮航太.md,output/enrichment_all_rendered/2645_長榮航太.md,17,22,,,true,1
2646,星宇航空,Pilot_Reports/Airlines/2646_星宇航空.md,output/enrichment_all_rendered/2646_星宇航空.md,18,21,,,true,1
2718,全心投控,Pilot_Reports/Real Estate - Development/2718_全心投控.md,output/enrichment_all_rendered/2718_全心投控.md,5,10,,,true,1
2724,藝舍-KY,Pilot_Reports/Lodging/2724_藝舍-KY.md,output/enrichment_all_rendered/2724_藝舍-KY.md,3,4,,,true,1
2762,世界健身-KY,Pilot_Reports/Leisure/2762_世界健身-KY.md,output/enrichment_all_rendered/2762_世界健身-KY.md,6,10,,,true,1
2801,彰銀,Pilot_Reports/Banks - Regional/2801_彰銀.md,output/enrichment_all_rendered/2801_彰銀.md,8,13,,,true,1
2812,台中銀,Pilot_Reports/Banks/2812_台中銀.md,output/enrichment_all_rendered/2812_台中銀.md,7,8,,,true,1
2816,旺旺保,Pilot_Reports/Insurance - Diversified/2816_旺旺保.md,output/enrichment_all_rendered/2816_旺旺保.md,6,7,,,true,1
2820,華票,Pilot_Reports/Capital Markets/2820_華票.md,output/enrichment_all_rendered/2820_華票.md,5,10,,,true,1
2832,台產,Pilot_Reports/Insurance - Property & Casualty/2832_台產.md,output/enrichment_all_rendered/2832_台產.md,8,10,,,true,1
2834,臺企銀,Pilot_Reports/Banks/2834_臺企銀.md,output/enrichment_all_rendered/2834_臺企銀.md,6,7,,,true,1
2836,高雄銀,Pilot_Reports/Banks - Regional/2836_高雄銀.md,output/enrichment_all_rendered/2836_高雄銀.md,6,11,,,true,1
2838,聯邦銀,Pilot_Reports/Banks - Regional/2838_聯邦銀.md,output/enrichment_all_rendered/2838_聯邦銀.md,9,14,,,true,1
2845,遠東銀,Pilot_Reports/Banks - Regional/2845_遠東銀.md,output/enrichment_all_rendered/2845_遠東銀.md,10,15,,,true,1
2849,安泰銀,Pilot_Reports/Banks - Regional/2849_安泰銀.md,output/enrichment_all_rendered/2849_安泰銀.md,6,11,,,true,1
2850,新產,Pilot_Reports/Insurance - Property & Casualty/2850_新產.md,output/enrichment_all_rendered/2850_新產.md,11,13,,,true,1
2851,中再保,Pilot_Reports/Insurance - Reinsurance/2851_中再保.md,output/enrichment_all_rendered/2851_中再保.md,18,19,,,true,1
2852,第一保,Pilot_Reports/Insurance - Property & Casualty/2852_第一保.md,output/enrichment_all_rendered/2852_第一保.md,10,12,,,true,1
2855,統一證,Pilot_Reports/Capital Markets/2855_統一證.md,output/enrichment_all_rendered/2855_統一證.md,7,12,,,true,1
2867,三商壽,Pilot_Reports/Insurance - Life/2867_三商壽.md,output/enrichment_all_rendered/2867_三商壽.md,9,13,,,true,1
2880,華南金,Pilot_Reports/Banks - Regional/2880_華南金.md,output/enrichment_all_rendered/2880_華南金.md,13,19,,,true,1
2881,富邦金,Pilot_Reports/Insurance - Life/2881_富邦金.md,output/enrichment_all_rendered/2881_富邦金.md,15,20,,,true,1
2882,國泰金,Pilot_Reports/Insurance - Life/2882_國泰金.md,output/enrichment_all_rendered/2882_國泰金.md,11,16,,,true,1
2883,凱基金,Pilot_Reports/Insurance - Life/2883_凱基金.md,output/enrichment_all_rendered/2883_凱基金.md,9,13,,,true,1
2884,玉山金,Pilot_Reports/Banks - Regional/2884_玉山金.md,output/enrichment_all_rendered/2884_玉山金.md,9,15,,,true,1
2885,元大金,Pilot_Reports/Financial Conglomerates/2885_元大金.md,output/enrichment_all_rendered/2885_元大金.md,13,15,,,true,1
2886,兆豐金,Pilot_Reports/Banks - Regional/2886_兆豐金.md,output/enrichment_all_rendered/2886_兆豐金.md,13,19,,,true,1
2887,台新新光金,Pilot_Reports/Banks - Regional/2887_台新新光金.md,output/enrichment_all_rendered/2887_台新新光金.md,10,15,,,true,1
2889,國票金,Pilot_Reports/Capital Markets/2889_國票金.md,output/enrichment_all_rendered/2889_國票金.md,8,13,,,true,1
2890,永豐金,Pilot_Reports/Banks - Regional/2890_永豐金.md,output/enrichment_all_rendered/2890_永豐金.md,12,18,,,true,1
2891,中信金,Pilot_Reports/Banks - Regional/2891_中信金.md,output/enrichment_all_rendered/2891_中信金.md,15,21,,,true,1
2892,第一金,Pilot_Reports/Banks - Regional/2892_第一金.md,output/enrichment_all_rendered/2892_第一金.md,14,20,,,true,1
2897,王道銀行,Pilot_Reports/Banks - Regional/2897_王道銀行.md,output/enrichment_all_rendered/2897_王道銀行.md,6,11,,,true,1
2904,匯僑,Pilot_Reports/Oil & Gas Equipment & Services/2904_匯僑.md,output/enrichment_all_rendered/2904_匯僑.md,8,9,,,true,1
2916,滿心,Pilot_Reports/Apparel Manufacturing/2916_滿心.md,output/enrichment_all_rendered/2916_滿心.md,13,18,,,true,1
2923,鼎固-KY,Pilot_Reports/Real Estate - Development/2923_鼎固-KY.md,output/enrichment_all_rendered/2923_鼎固-KY.md,5,10,,,true,1
2924,宏太-KY,Pilot_Reports/Apparel Manufacturing/2924_宏太-KY.md,output/enrichment_all_rendered/2924_宏太-KY.md,10,15,,,true,1
2937,集雅社,Pilot_Reports/Specialty Retail/2937_集雅社.md,output/enrichment_all_rendered/2937_集雅社.md,7,12,,,true,1
2938,床的世界,"Pilot_Reports/Furnishings, Fixtures & Appliances/2938_床的世界.md",output/enrichment_all_rendered/2938_床的世界.md,8,8,,,true,1
2941,米斯特,Pilot_Reports/Internet Retail/2941_米斯特.md,output/enrichment_all_rendered/2941_米斯特.md,5,10,,,true,1
2942,京站,Pilot_Reports/Department Stores/2942_京站.md,output/enrichment_all_rendered/2942_京站.md,11,13,,,true,1
2947,振宇五金,Pilot_Reports/Specialty Retail/2947_振宇五金.md,output/enrichment_all_rendered/2947_振宇五金.md,5,10,,,true,1
2948,寶陞,Pilot_Reports/Home Improvement Retail/2948_寶陞.md,output/enrichment_all_rendered/2948_寶陞.md,5,6,,,true,1
2949,欣新網,Pilot_Reports/Internet Retail/2949_欣新網.md,output/enrichment_all_rendered/2949_欣新網.md,11,16,,,true,1
3002,歐格,Pilot_Reports/Electrical Equipment & Parts/3002_歐格.md,output/enrichment_all_rendered/3002_歐格.md,5,10,,,true,1
3003,健和興,Pilot_Reports/Electrical Equipment & Parts/3003_健和興.md,output/enrichment_all_rendered/3003_健和興.md,13,18,,,true,1
3004,豐達科,Pilot_Reports/Tools & Accessories/3004_豐達科.md,output/enrichment_all_rendered/3004_豐達科.md,8,13,,,true,1
3005,神基,Pilot_Reports/Computer Hardware/3005_神基.md,output/enrichment_all_rendered/3005_神基.md,8,13,,,true,1
3006,晶豪科,Pilot_Reports/Semiconductors/3006_晶豪科.md,output/enrichment_all_rendered/3006_晶豪科.md,14,14,,,true,1
3008,大立光,Pilot_Reports/Electronic Components/3008_大立光.md,output/enrichment_all_rendered/3008_大立光.md,12,17,,,true,1
3010,華立,Pilot_Reports/Electronics & Computer Distribution/3010_華立.md,output/enrichment_all_rendered/3010_華立.md,17,22,,,true,1
3011,今皓,Pilot_Reports/Electronic Components/3011_今皓.md,output/enrichment_all_rendered/3011_今皓.md,6,11,,,true,1
3013,晟銘電,Pilot_Reports/Computer Hardware/3013_晟銘電.md,output/enrichment_all_rendered/3013_晟銘電.md,7,12,,,true,1
3014,聯陽,Pilot_Reports/Semiconductors/3014_聯陽.md,output/enrichment_all_rendered/3014_聯陽.md,19,24,,,true,1
3015,全漢,Pilot_Reports/Electrical Equipment & Parts/3015_全漢.md,output/enrichment_all_rendered/3015_全漢.md,10,15,,,true,1
3016,嘉晶,Pilot_Reports/Semiconductor Equipment & Materials/3016_嘉晶.md,output/enrichment_all_rendered/3016_嘉晶.md,10,10,,,true,1
3017,奇鋐,Pilot_Reports/Electronic Components/3017_奇鋐.md,output/enrichment_all_rendered/3017_奇鋐.md,11,16,,,true,1
3018,隆銘綠能,Pilot_Reports/Engineering & Construction/3018_隆銘綠能.md,output/enrichment_all_rendered/3018_隆銘綠能.md,5,10,,,true,1
3019,亞光,Pilot_Reports/Electronic Components/3019_亞光.md,output/enrichment_all_rendered/3019_亞光.md,11,16,,,true,1
3021,鴻名,Pilot_Reports/Computer Hardware/3021_鴻名.md,output/enrichment_all_rendered/3021_鴻名.md,10,15,,,true,1
3022,威強電,Pilot_Reports/Computer Hardware/3022_威強電.md,output/enrichment_all_rendered/3022_威強電.md,8,13,,,true,1
3023,信邦,Pilot_Reports/Electronic Components/3023_信邦.md,output/enrichment_all_rendered/3023_信邦.md,10,15,,,true,1
3024,憶聲,Pilot_Reports/Consumer Electronics/3024_憶聲.md,output/enrichment_all_rendered/3024_憶聲.md,5,10,,,true,1
3025,星通,Pilot_Reports/Communication Equipment/3025_星通.md,output/enrichment_all_rendered/3025_星通.md,9,9,,,true,1
3026,禾伸堂,Pilot_Reports/Electronic Components/3026_禾伸堂.md,output/enrichment_all_rendered/3026_禾伸堂.md,13,17,,,true,1
3027,盛達,Pilot_Reports/Conglomerates/3027_盛達.md,output/enrichment_all_rendered/3027_盛達.md,13,18,,,true,1
3028,增你強,Pilot_Reports/Semiconductor Equipment & Materials/3028_增你強.md,output/enrichment_all_rendered/3028_增你強.md,16,21,,,true,1
3029,零壹,Pilot_Reports/Computer Hardware/3029_零壹.md,output/enrichment_all_rendered/3029_零壹.md,11,16,,,true,1
3030,德律,Pilot_Reports/Scientific & Technical Instruments/3030_德律.md,output/enrichment_all_rendered/3030_德律.md,6,11,,,true,1
3031,佰鴻,Pilot_Reports/Electronic Components/3031_佰鴻.md,output/enrichment_all_rendered/3031_佰鴻.md,4,9,,,true,1
3032,偉訓,Pilot_Reports/Computer Hardware/3032_偉訓.md,output/enrichment_all_rendered/3032_偉訓.md,7,12,,,true,1
3033,威健,Pilot_Reports/Electronics & Computer Distribution/3033_威健.md,output/enrichment_all_rendered/3033_威健.md,12,17,,,true,1
3034,聯詠,Pilot_Reports/Semiconductors/3034_聯詠.md,output/enrichment_all_rendered/3034_聯詠.md,17,17,,,true,1
3035,智原,Pilot_Reports/Semiconductor Equipment & Materials/3035_智原.md,output/enrichment_all_rendered/3035_智原.md,11,16,,,true,1
3036,文曄,Pilot_Reports/Electronic Components/3036_文曄.md,output/enrichment_all_rendered/3036_文曄.md,15,20,,,true,1
3037,欣興,Pilot_Reports/Electronic Components/3037_欣興.md,output/enrichment_all_rendered/3037_欣興.md,23,28,,,true,1
3038,全台,Pilot_Reports/Electronic Components/3038_全台.md,output/enrichment_all_rendered/3038_全台.md,4,9,,,true,1
3040,遠見,Pilot_Reports/Consumer Electronics/3040_遠見.md,output/enrichment_all_rendered/3040_遠見.md,6,11,,,true,1
3041,揚智,Pilot_Reports/Semiconductor Equipment & Materials/3041_揚智.md,output/enrichment_all_rendered/3041_揚智.md,10,10,,,true,1
3042,晶技,Pilot_Reports/Electronic Components/3042_晶技.md,output/enrichment_all_rendered/3042_晶技.md,13,18,,,true,1
3043,科風,Pilot_Reports/Electrical Equipment & Parts/3043_科風.md,output/enrichment_all_rendered/3043_科風.md,5,10,,,true,1
3044,健鼎,Pilot_Reports/Electronic Components/3044_健鼎.md,output/enrichment_all_rendered/3044_健鼎.md,23,28,,,true,1
3045,台灣大,Pilot_Reports/Specialty Retail/3045_台灣大.md,output/enrichment_all_rendered/3045_台灣大.md,11,16,,,true,1
3046,建��,Pilot_Reports/Computer Hardware/3046_建��.md,output/enrichment_all_rendered/3046_建��.md,6,11,,,true,1
3047,訊舟,Pilot_Reports/Communication Equipment/3047_訊舟.md,output/enrichment_all_rendered/3047_訊舟.md,8,13,,,true,1
3048,益登,Pilot_Reports/Electronics & Computer Distribution/3048_益登.md,output/enrichment_all_rendered/3048_益登.md,11,16,,,true,1
3049,精金,Pilot_Reports/Electronic Components/3049_精金.md,output/enrichment_all_rendered/3049_精金.md,6,11,,,true,1
3050,鈺德,Pilot_Reports/Consumer Electronics/3050_鈺德.md,output/enrichment_all_rendered/3050_鈺德.md,5,10,,,true,1
3051,力特,Pilot_Reports/Electronic Components/3051_力特.md,output/enrichment_all_rendered/3051_力特.md,6,11,,,true,1
3052,夆典,Pilot_Reports/Engineering & Construction/3052_夆典.md,output/enrichment_all_rendered/3052_夆典.md,6,11,,,true,1
3055,蔚華科,Pilot_Reports/Semiconductor Equipment & Materials/3055_蔚華科.md,output/enrichment_all_rendered/3055_蔚華科.md,11,16,,,true,1
3056,富華新,Pilot_Reports/Real Estate - Development/3056_富華新.md,output/enrichment_all_rendered/3056_富華新.md,5,10,,,true,1
3057,喬鼎,Pilot_Reports/Computer Hardware/3057_喬鼎.md,output/enrichment_all_rendered/3057_喬鼎.md,8,13,,,true,1
3058,立德,Pilot_Reports/Electrical Equipment & Parts/3058_立德.md,output/enrichment_all_rendered/3058_立德.md,9,14,,,true,1
3059,華晶科,Pilot_Reports/Scientific & Technical Instruments/3059_華晶科.md,output/enrichment_all_rendered/3059_華晶科.md,9,14,,,true,1
3060,銘異,Pilot_Reports/Electronic Components/3060_銘異.md,output/enrichment_all_rendered/3060_銘異.md,5,10,,,true,1
3062,建漢,Pilot_Reports/Communication Equipment/3062_建漢.md,output/enrichment_all_rendered/3062_建漢.md,14,18,,,true,1
3066,李洲,Pilot_Reports/Electronic Components/3066_李洲.md,output/enrichment_all_rendered/3066_李洲.md,7,12,,,true,1
3067,全域,Pilot_Reports/Consumer Electronics/3067_全域.md,output/enrichment_all_rendered/3067_全域.md,9,14,,,true,1
3071,協禧,Pilot_Reports/Electrical Equipment & Parts/3071_協禧.md,output/enrichment_all_rendered/3071_協禧.md,11,16,,,true,1
3073,天方能源,Pilot_Reports/Semiconductors/3073_天方能源.md,output/enrichment_all_rendered/3073_天方能源.md,10,15,,,true,1
3078,僑威,Pilot_Reports/Electrical Equipment & Parts/3078_僑威.md,output/enrichment_all_rendered/3078_僑威.md,15,20,,,true,1
3081,聯亞,Pilot_Reports/Semiconductor Equipment & Materials/3081_聯亞.md,output/enrichment_all_rendered/3081_聯亞.md,16,16,,,true,1
3085,新零售,Pilot_Reports/Internet Content & Information/3085_新零售.md,output/enrichment_all_rendered/3085_新零售.md,4,7,,,true,1
3088,艾訊,Pilot_Reports/Computer Hardware/3088_艾訊.md,output/enrichment_all_rendered/3088_艾訊.md,8,13,,,true,1
3090,日電貿,Pilot_Reports/Electronic Components/3090_日電貿.md,output/enrichment_all_rendered/3090_日電貿.md,14,18,,,true,1
3092,鴻碩,Pilot_Reports/Electrical Equipment & Parts/3092_鴻碩.md,output/enrichment_all_rendered/3092_鴻碩.md,11,16,,,true,1
3093,港建,Pilot_Reports/Electronic Components/3093_港建.md,output/enrichment_all_rendered/3093_港建.md,12,16,,,true,1
3094,聯傑,Pilot_Reports/Semiconductors/3094_聯傑.md,output/enrichment_all_rendered/3094_聯傑.md,9,9,,,true,1
3095,及成,Pilot_Reports/Electronic Components/3095_及成.md,output/enrichment_all_rendered/3095_及成.md,6,11,,,true,1
3097,拍檔,Pilot_Reports/Computer Hardware/3097_拍檔.md,output/enrichment_all_rendered/3097_拍檔.md,4,9,,,true,1
3105,穩懋,Pilot_Reports/Semiconductors/3105_穩懋.md,output/enrichment_all_rendered/3105_穩懋.md,20,25,,,true,1
3114,好德,Pilot_Reports/Industrial Distribution/3114_好德.md,output/enrichment_all_rendered/3114_好德.md,7,10,,,true,1
3115,富榮綱,Pilot_Reports/Electronic Components/3115_富榮綱.md,output/enrichment_all_rendered/3115_富榮綱.md,9,13,,,true,1
3117,年程,Pilot_Reports/Electronic Components/3117_年程.md,output/enrichment_all_rendered/3117_年程.md,5,9,,,true,1
3122,笙泉,Pilot_Reports/Semiconductors/3122_笙泉.md,output/enrichment_all_rendered/3122_笙泉.md,10,10,,,true,1
3128,昇銳,Pilot_Reports/Electronic Components/3128_昇銳.md,output/enrichment_all_rendered/3128_昇銳.md,7,12,,,true,1
3130,一零四,Pilot_Reports/Staffing & Employment Services/3130_一零四.md,output/enrichment_all_rendered/3130_一零四.md,6,6,,,true,2
3131,弘塑,Pilot_Reports/Semiconductor Equipment & Materials/3131_弘塑.md,output/enrichment_all_rendered/3131_弘塑.md,9,9,,,true,1
3135,凌航,Pilot_Reports/Semiconductors/3135_凌航.md,output/enrichment_all_rendered/3135_凌航.md,11,16,,,true,1
3138,耀登,Pilot_Reports/Communication Equipment/3138_耀登.md,output/enrichment_all_rendered/3138_耀登.md,12,17,,,true,1
3141,晶宏,Pilot_Reports/Semiconductors/3141_晶宏.md,output/enrichment_all_rendered/3141_晶宏.md,12,12,,,true,1
3147,大綜,Pilot_Reports/Information Technology Services/3147_大綜.md,output/enrichment_all_rendered/3147_大綜.md,8,13,,,true,1
3149,正達,Pilot_Reports/Electronic Components/3149_正達.md,output/enrichment_all_rendered/3149_正達.md,6,11,,,true,1
3150,鈺寶-創,Pilot_Reports/Semiconductor Equipment & Materials/3150_鈺寶-創.md,output/enrichment_all_rendered/3150_鈺寶-創.md,8,8,,,true,1
3152,璟德,Pilot_Reports/Electronic Components/3152_璟德.md,output/enrichment_all_rendered/3152_璟德.md,11,16,,,true,1
3158,嘉實,Pilot_Reports/Information Technology Services/3158_嘉實.md,output/enrichment_all_rendered/3158_嘉實.md,11,16,,,true,1
3162,精確,Pilot_Reports/Auto Parts/3162_精確.md,output/enrichment_all_rendered/3162_精確.md,8,13,,,true,1
3163,波若威,Pilot_Reports/Communication Equipment/3163_波若威.md,output/enrichment_all_rendered/3163_波若威.md,12,12,,,true,1
3167,大量,Pilot_Reports/Specialty Industrial Machinery/3167_大量.md,output/enrichment_all_rendered/3167_大量.md,6,11,,,true,1
3168,眾福科,Pilot_Reports/Electronic Components/3168_眾福科.md,output/enrichment_all_rendered/3168_眾福科.md,5,10,,,true,1
3169,亞信,Pilot_Reports/Semiconductors/3169_亞信.md,output/enrichment_all_rendered/3169_亞信.md,10,15,,,true,1
3171,炎洲流通,Pilot_Reports/Packaging & Containers/3171_炎洲流通.md,output/enrichment_all_rendered/3171_炎洲流通.md,5,10,,,true,1
3178,公準,Pilot_Reports/Semiconductor Equipment & Materials/3178_公準.md,output/enrichment_all_rendered/3178_公準.md,7,12,,,true,1
3188,鑫龍騰,Pilot_Reports/Real Estate - Development/3188_鑫龍騰.md,output/enrichment_all_rendered/3188_鑫龍騰.md,5,10,,,true,1
3189,景碩,Pilot_Reports/Semiconductor Equipment & Materials/3189_景碩.md,output/enrichment_all_rendered/3189_景碩.md,22,22,,,true,1
3191,雲嘉南,Pilot_Reports/Electronic Components/3191_雲嘉南.md,output/enrichment_all_rendered/3191_雲嘉南.md,5,9,,,true,1
3206,志豐,Pilot_Reports/Electronic Components/3206_志豐.md,output/enrichment_all_rendered/3206_志豐.md,5,10,,,true,1
3207,耀勝,Pilot_Reports/Electronic Components/3207_耀勝.md,output/enrichment_all_rendered/3207_耀勝.md,3,8,,,true,1
3209,全科,Pilot_Reports/Communication Equipment/3209_全科.md,output/enrichment_all_rendered/3209_全科.md,15,19,,,true,1
3211,順達,Pilot_Reports/Electrical Equipment & Parts/3211_順達.md,output/enrichment_all_rendered/3211_順達.md,17,22,,,true,1
3213,茂訊,Pilot_Reports/Computer Hardware/3213_茂訊.md,output/enrichment_all_rendered/3213_茂訊.md,5,10,,,true,1
3217,優群,Pilot_Reports/Electronic Components/3217_優群.md,output/enrichment_all_rendered/3217_優群.md,14,19,,,true,1
3219,倚強科,Pilot_Reports/Specialty Industrial Machinery/3219_倚強科.md,output/enrichment_all_rendered/3219_倚強科.md,4,9,,,true,1
3221,台嘉碩,Pilot_Reports/Communication Equipment/3221_台嘉碩.md,output/enrichment_all_rendered/3221_台嘉碩.md,13,13,,,true,1
3224,三顧,Pilot_Reports/Electronics & Computer Distribution/3224_三顧.md,output/enrichment_all_rendered/3224_三顧.md,4,9,,,true,1
3226,龍鋒,Pilot_Reports/Electrical Equipment & Parts/3226_龍鋒.md,output/enrichment_all_rendered/3226_龍鋒.md,3,8,,,true,1
3227,原相,Pilot_Reports/Semiconductors/3227_原相.md,output/enrichment_all_rendered/3227_原相.md,18,23,,,true,1
3228,金麗科,Pilot_Reports/Semiconductors/3228_金麗科.md,output/enrichment_all_rendered/3228_金麗科.md,15,19,,,true,1
3229,晟鈦,Pilot_Reports/Electronic Components/3229_晟鈦.md,output/enrichment_all_rendered/3229_晟鈦.md,6,11,,,true,1
3230,錦明,Pilot_Reports/Electronic Components/3230_錦明.md,output/enrichment_all_rendered/3230_錦明.md,5,10,,,true,1
3231,緯創,Pilot_Reports/Computer Hardware/3231_緯創.md,output/enrichment_all_rendered/3231_緯創.md,20,25,,,true,1
3232,昱捷,Pilot_Reports/Electronics & Computer Distribution/3232_昱捷.md,output/enrichment_all_rendered/3232_昱捷.md,8,13,,,true,1
3234,光環,Pilot_Reports/Semiconductors/3234_光環.md,output/enrichment_all_rendered/3234_光環.md,14,14,,,true,1
3236,千如,Pilot_Reports/Electronic Components/3236_千如.md,output/enrichment_all_rendered/3236_千如.md,14,19,,,true,1
3257,虹冠電,Pilot_Reports/Semiconductors/3257_虹冠電.md,output/enrichment_all_rendered/3257_虹冠電.md,7,7,,,true,1
3259,鑫創,Pilot_Reports/Semiconductors/3259_鑫創.md,output/enrichment_all_rendered/3259_鑫創.md,7,7,,,true,1
3260,威剛,Pilot_Reports/Semiconductors/3260_威剛.md,output/enrichment_all_rendered/3260_威剛.md,11,11,,,true,1
3264,欣銓,Pilot_Reports/Semiconductors/3264_欣銓.md,output/enrichment_all_rendered/3264_欣銓.md,14,14,,,true,1
3265,台星科,Pilot_Reports/Semiconductor Equipment & Materials/3265_台星科.md,output/enrichment_all_rendered/3265_台星科.md,9,13,,,true,1
3266,昇陽,Pilot_Reports/Real Estate Services/3266_昇陽.md,output/enrichment_all_rendered/3266_昇陽.md,7,12,,,true,1
3268,海德威,Pilot_Reports/Semiconductors/3268_海德威.md,output/enrichment_all_rendered/3268_海德威.md,6,6,,,true,1
3272,東碩,Pilot_Reports/Computer Hardware/3272_東碩.md,output/enrichment_all_rendered/3272_東碩.md,6,11,,,true,1
3276,宇環,Pilot_Reports/Electronic Components/3276_宇環.md,output/enrichment_all_rendered/3276_宇環.md,16,20,,,true,1
3284,太普高,Pilot_Reports/Specialty Industrial Machinery/3284_太普高.md,output/enrichment_all_rendered/3284_太普高.md,6,11,,,true,1
3285,微端,Pilot_Reports/Electronic Components/3285_微端.md,output/enrichment_all_rendered/3285_微端.md,11,16,,,true,1
3287,廣寰科,Pilot_Reports/Electronics & Computer Distribution/3287_廣寰科.md,output/enrichment_all_rendered/3287_廣寰科.md,5,10,,,true,1
3288,點晶,Pilot_Reports/Semiconductors/3288_點晶.md,output/enrichment_all_rendered/3288_點晶.md,7,7,,,true,1
3289,宜特,Pilot_Reports/Semiconductors/3289_宜特.md,output/enrichment_all_rendered/3289_宜特.md,11,11,,,true,1
3290,東浦,Pilot_Reports/Electrical Equipment & Parts/3290_東浦.md,output/enrichment_all_rendered/3290_東浦.md,6,11,,,true,1
3294,英濟,Pilot_Reports/Electronic Components/3294_英濟.md,output/enrichment_all_rendered/3294_英濟.md,3,8,,,true,1
3296,勝德,Pilot_Reports/Consumer Electronics/3296_勝德.md,output/enrichment_all_rendered/3296_勝德.md,7,12,,,true,1
3297,杭特,Pilot_Reports/Security & Protection Services/3297_杭特.md,output/enrichment_all_rendered/3297_杭特.md,7,12,,,true,1
3303,岱稜,Pilot_Reports/Metal Fabrication/3303_岱稜.md,output/enrichment_all_rendered/3303_岱稜.md,3,8,,,true,1
3305,昇貿,Pilot_Reports/Electronic Components/3305_昇貿.md,output/enrichment_all_rendered/3305_昇貿.md,15,20,,,true,1
3306,鼎天,Pilot_Reports/Scientific & Technical Instruments/3306_鼎天.md,output/enrichment_all_rendered/3306_鼎天.md,5,10,,,true,1
3308,聯德,Pilot_Reports/Electrical Equipment & Parts/3308_聯德.md,output/enrichment_all_rendered/3308_聯德.md,4,9,,,true,1
3310,佳穎,Pilot_Reports/Electronic Components/3310_佳穎.md,output/enrichment_all_rendered/3310_佳穎.md,7,12,,,true,1
3311,閎暉,Pilot_Reports/Electronic Components/3311_閎暉.md,output/enrichment_all_rendered/3311_閎暉.md,10,15,,,true,1
3312,弘憶股,Pilot_Reports/Electronics & Computer Distribution/3312_弘憶股.md,output/enrichment_all_rendered/3312_弘憶股.md,4,9,,,true,1
3313,斐成,Pilot_Reports/Engineering & Construction/3313_斐成.md,output/enrichment_all_rendered/3313_斐成.md,5,10,,,true,1
3317,尼克森,Pilot_Reports/Semiconductors/3317_尼克森.md,output/enrichment_all_rendered/3317_尼克森.md,9,9,,,true,1
3321,同泰,Pilot_Reports/Electronic Components/3321_同泰.md,output/enrichment_all_rendered/3321_同泰.md,12,17,,,true,1
3322,建舜電,Pilot_Reports/Electronic Components/3322_建舜電.md,output/enrichment_all_rendered/3322_建舜電.md,7,12,,,true,1
